Employee_ID,Name,Department,Gender,Age,Experience_Years,Salary,Performance_Score,Attendance_Percent,City
1244,Sara Ahmed,Finance,Male,44.0,23,64662.0,1.1,82.0,Islamabad
1245,Bilal Khan,IT,Male,37.0,12,52030.0,,90.0,Karachi
1246,Sara Ahmed,Finance,Female,25.0,20,64850.0,,85.0,Peshawar
1247,Nasir Khan,Finance,Male,,32,154603.0,3.0,91.0,Islamabad
1248,Sara Ahmed,Sales,Female,31.0,19,149825.0,1.5,80.0,Islamabad
1249,Nasir Khan,Sales,Female,44.0,4,110288.0,4.9,76.0,Karachi
1250,Ali Khan,Finance,Female,54.0,23,60397.0,1.5,88.0,Peshawar
1251,Nasir Khan,,Female,20.0,34,81094.0,2.8,88.0,Islamabad
1252,Nasir Khan,Operations,Female,24.0,29,115640.0,2.8,81.0,Multan
1253,Sana Iqbal,Sales,Female,20.0,27,176688.0,1.0,78.0,Quetta
1254,Nasir Khan,Finance,Female,27.0,6,221406.0,3.7,73.0,Peshawar
1255,Imran Raza,IT,Female,58.0,34,162733.0,3.2,98.0,Peshawar
1256,Hina Shah,Marketing,Male,37.0,29,213101.0,3.0,82.0,Multan
1257,Zainab Ali,HR,Female,28.0,33,182119.0,4.3,,Multan
1258,Faizan Ahmed,Finance,Female,24.0,8,195115.0,2.0,91.0,Karachi
1259,Bilal Khan,,Female,23.0,11,202514.0,4.4,97.0,Karachi
1260,Ayesha Noor,Operations,Male,48.0,28,86378.0,4.5,92.0,Karachi
1261,Hina Shah,Marketing,Female,20.0,9,50943.0,,,Peshawar
1262,Usman Ali,,Male,49.0,26,59487.0,2.4,93.0,Lahore
1263,Zainab Ali,Sales,Female,20.0,18,99769.0,1.7,63.0,Karachi
1264,Ali Khan,Sales,Female,22.0,12,94023.0,2.9,,Lahore
1265,Ali Khan,HR,Male,41.0,31,180631.0,2.0,,Islamabad
1266,Nasir Khan,Marketing,Female,27.0,14,96380.0,1.2,81.0,Quetta
1267,Hina Shah,Marketing,Male,37.0,20,197591.0,2.1,88.0,Multan
1268,Nida Malik,Sales,Male,44.0,2,247748.0,2.9,96.0,Quetta
1269,Sana Iqbal,Sales,Female,39.0,7,36416.0,1.5,62.0,Lahore
1270,Sara Ahmed,Operations,Female,50.0,5,47859.0,4.8,81.0,Multan
1271,Usman Ali,IT,Male,49.0,28,112789.0,3.6,79.0,Peshawar
1272,Ali Khan,IT,Male,35.0,18,129766.0,1.5,84.0,Quetta
1273,Bilal Khan,Finance,Female,21.0,16,43184.0,4.2,93.0,Lahore
1274,Ali Khan,Finance,Female,36.0,9,52846.0,4.7,88.0,Karachi
1275,Ayesha Noor,Marketing,Female,29.0,32,67771.0,2.1,69.0,Lahore
1276,Faizan Ahmed,Marketing,Male,26.0,12,111995.0,1.6,98.0,Islamabad
1277,Ali Khan,HR,Female,28.0,26,171570.0,2.3,96.0,Multan
1278,Ayesha Noor,HR,Male,36.0,11,94798.0,4.3,99.0,Lahore
1279,Hina Shah,IT,Female,28.0,1,57914.0,1.7,,Karachi
1280,Hina Shah,Finance,Male,28.0,9,209052.0,4.1,97.0,Lahore
1281,Sana Iqbal,IT,Male,56.0,20,154962.0,3.9,82.0,Karachi
1282,Zainab Ali,IT,Female,43.0,22,70500.0,3.6,70.0,Multan
1283,Ali Khan,Finance,Male,58.0,0,190957.0,2.7,67.0,Karachi
1284,Bilal Khan,,Male,30.0,32,63215.0,2.5,88.0,Islamabad
1285,Ali Khan,Operations,Male,27.0,25,89320.0,1.3,95.0,Islamabad
1286,Bilal Khan,Operations,Male,44.0,14,243006.0,,84.0,Quetta
1287,Imran Raza,Operations,Male,21.0,21,134159.0,3.4,98.0,Karachi
1288,Nasir Khan,Finance,Female,29.0,24,54924.0,4.6,93.0,Karachi
1289,Zainab Ali,Sales,Female,43.0,0,211171.0,4.3,91.0,Karachi
1290,Imran Raza,Sales,Male,35.0,25,88113.0,1.1,82.0,Quetta
1291,Ali Khan,Sales,Female,38.0,20,25318.0,1.6,80.0,Peshawar
1292,Zainab Ali,Marketing,Male,50.0,23,233769.0,4.4,78.0,Islamabad
1293,Imran Raza,HR,Male,30.0,15,102859.0,4.8,84.0,Islamabad
1294,Sara Ahmed,HR,Female,25.0,31,161821.0,1.2,82.0,Karachi
1295,Ali Khan,Marketing,Male,25.0,15,123558.0,3.8,78.0,Quetta
1296,Imran Raza,IT,Male,51.0,12,165600.0,2.5,64.0,Karachi
1297,Sara Ahmed,Operations,Male,58.0,31,46441.0,2.5,78.0,Islamabad
1298,Sara Ahmed,Sales,Female,32.0,23,164598.0,3.6,94.0,Multan
1299,Hina Shah,Operations,Female,22.0,12,193233.0,4.2,71.0,Quetta
1300,Sana Iqbal,Sales,Male,54.0,10,26044.0,2.1,98.0,Lahore
1301,Ali Khan,Operations,Male,57.0,14,103301.0,3.8,84.0,Islamabad
1302,Sara Ahmed,IT,Male,36.0,9,174247.0,3.5,,Lahore
1303,Hina Shah,Operations,Male,22.0,2,204959.0,3.1,71.0,Peshawar
1304,Imran Raza,Operations,Male,53.0,15,207743.0,3.4,86.0,Lahore
1305,Ayesha Noor,Finance,Female,31.0,16,25961.0,1.1,63.0,Quetta
1306,Ali Khan,Operations,Female,43.0,24,225357.0,1.0,78.0,Lahore
1307,Zainab Ali,Finance,Female,25.0,29,130820.0,3.2,83.0,Peshawar
1308,Bilal Khan,HR,Female,,34,208038.0,3.1,87.0,Islamabad
1309,Bilal Khan,Marketing,Male,46.0,12,41973.0,1.3,92.0,Peshawar
1310,Imran Raza,Operations,Male,43.0,23,239980.0,3.0,94.0,Quetta
1311,Nida Malik,HR,Female,37.0,25,,4.0,75.0,Multan
1312,Nida Malik,Finance,Female,46.0,8,126293.0,3.2,71.0,Multan
1313,Imran Raza,Operations,Male,40.0,18,63433.0,3.1,75.0,Lahore
1314,Sara Ahmed,Operations,Female,53.0,27,95077.0,3.9,70.0,Lahore
1315,Sana Iqbal,IT,Male,,6,186750.0,1.7,87.0,Quetta
1316,Ali Khan,HR,Male,37.0,21,43344.0,2.8,82.0,Karachi
1317,Bilal Khan,Sales,Male,22.0,29,201226.0,1.6,76.0,Quetta
1318,Bilal Khan,Sales,Female,43.0,15,,3.1,78.0,Quetta
1319,Sana Iqbal,IT,Female,20.0,4,189918.0,3.4,70.0,Peshawar
1320,Sara Ahmed,Finance,Female,25.0,28,132851.0,1.5,63.0,Peshawar
1321,Bilal Khan,Sales,Female,38.0,22,95565.0,1.3,,Quetta
1322,Zainab Ali,Sales,Female,41.0,5,83802.0,1.7,78.0,Islamabad
1323,Ali Khan,Marketing,Male,27.0,32,41272.0,3.3,95.0,Lahore
1324,Faizan Ahmed,HR,Female,24.0,15,,1.8,98.0,Quetta
1325,Bilal Khan,Finance,Male,28.0,33,114306.0,2.1,,Karachi
1326,Imran Raza,Operations,Male,40.0,25,151162.0,3.8,61.0,Lahore
1327,Zainab Ali,HR,Male,47.0,12,38104.0,2.0,92.0,Islamabad
1328,Bilal Khan,Finance,Female,23.0,16,171927.0,2.6,99.0,Quetta
1329,Nasir Khan,Sales,Female,43.0,31,193596.0,4.7,86.0,Multan
1330,Zainab Ali,Marketing,Female,27.0,31,,4.3,78.0,Islamabad
1331,Hina Shah,HR,Female,36.0,27,91455.0,2.0,63.0,Multan
1332,Faizan Ahmed,Sales,Female,53.0,28,67706.0,3.4,78.0,Lahore
1333,Usman Ali,Finance,Female,39.0,24,59526.0,3.7,84.0,Karachi
1334,Imran Raza,HR,Female,35.0,21,165435.0,4.6,65.0,Lahore
1335,Imran Raza,Operations,Female,29.0,26,,3.2,,Multan
1336,Ali Khan,HR,Male,53.0,19,74511.0,3.2,81.0,Multan
1337,Sana Iqbal,Sales,Female,29.0,23,81738.0,4.6,63.0,Lahore
1338,Zainab Ali,HR,Male,49.0,7,104791.0,1.2,61.0,Multan
1339,Sara Ahmed,Operations,Male,49.0,13,225418.0,3.5,62.0,Quetta
1340,Imran Raza,Marketing,Male,44.0,13,26440.0,2.7,,Lahore
1341,Zainab Ali,Marketing,Male,26.0,4,134415.0,4.6,63.0,Quetta
1342,Zainab Ali,Sales,Female,39.0,20,223327.0,4.8,88.0,Quetta
1343,Nasir Khan,Finance,Female,36.0,14,145360.0,1.7,92.0,Multan
1344,Ayesha Noor,Sales,Male,22.0,32,200285.0,2.1,72.0,Multan
1345,Ayesha Noor,Marketing,Male,59.0,16,25555.0,2.1,98.0,Islamabad
1346,Usman Ali,IT,Male,55.0,19,132729.0,1.4,91.0,Multan
1347,Hina Shah,IT,Female,45.0,0,102648.0,2.9,87.0,Karachi
1348,Usman Ali,HR,Male,29.0,15,,3.1,96.0,Quetta
1349,Bilal Khan,Operations,Male,53.0,17,223905.0,3.3,87.0,Peshawar
1350,Sara Ahmed,HR,Female,33.0,9,26535.0,3.7,86.0,Multan
1351,Bilal Khan,IT,Male,27.0,22,171003.0,1.3,84.0,Multan
1352,Nida Malik,Marketing,Female,46.0,17,,3.5,89.0,Islamabad
1353,Bilal Khan,HR,Female,29.0,8,144773.0,4.7,65.0,Quetta
1354,Ali Khan,Sales,Male,34.0,29,,2.8,89.0,Quetta
1355,Bilal Khan,Operations,Male,,12,116021.0,1.4,68.0,Islamabad
1356,Usman Ali,Sales,Male,41.0,30,49587.0,1.3,65.0,Lahore
1357,Imran Raza,Operations,Female,50.0,12,124283.0,2.1,88.0,Quetta
1358,Imran Raza,Marketing,Female,21.0,31,189112.0,4.0,82.0,Karachi
1359,Ayesha Noor,HR,Female,50.0,16,70543.0,2.0,65.0,Quetta
1360,Sana Iqbal,Operations,Male,33.0,2,114177.0,4.3,81.0,Islamabad
1361,Sara Ahmed,Sales,Male,29.0,0,182645.0,4.3,61.0,Peshawar
1362,Sara Ahmed,HR,Male,49.0,4,95680.0,2.8,90.0,Islamabad
1363,Ali Khan,HR,Male,55.0,31,144321.0,2.2,65.0,Islamabad
1364,Usman Ali,Sales,Male,59.0,24,213334.0,3.4,64.0,Karachi
1365,Ayesha Noor,IT,Male,34.0,4,157760.0,4.2,79.0,Lahore
1366,Nasir Khan,Operations,Female,33.0,22,138624.0,1.3,71.0,Karachi
1367,Nida Malik,Sales,Female,50.0,11,108515.0,4.8,97.0,Karachi
1368,Sara Ahmed,Marketing,Female,48.0,33,56803.0,3.6,97.0,Quetta
1369,Imran Raza,Finance,Male,46.0,22,172226.0,2.6,67.0,Peshawar
1370,Bilal Khan,Sales,Female,40.0,15,142930.0,3.0,92.0,Islamabad
1371,Bilal Khan,HR,Female,28.0,4,236731.0,2.5,98.0,Karachi
1372,Sana Iqbal,HR,Female,39.0,27,48998.0,2.7,99.0,Karachi
1373,Ayesha Noor,Sales,Male,54.0,5,154944.0,3.4,90.0,Multan
1374,Usman Ali,Finance,Male,34.0,12,30786.0,,62.0,Lahore
1375,Usman Ali,Sales,Female,43.0,29,84059.0,1.7,78.0,Lahore
1376,Hina Shah,Finance,Male,35.0,25,226737.0,1.9,67.0,Multan
1377,Faizan Ahmed,Finance,Male,55.0,16,119450.0,2.6,89.0,Peshawar
1378,Sara Ahmed,Marketing,Male,,8,181849.0,2.5,90.0,Islamabad
1379,Usman Ali,Operations,Male,27.0,15,224453.0,3.9,88.0,Karachi
1380,Sana Iqbal,HR,Female,22.0,17,98984.0,2.0,65.0,Quetta
1381,Imran Raza,HR,Male,38.0,12,211362.0,1.2,61.0,Multan
1382,Ayesha Noor,Finance,Female,22.0,28,52139.0,1.2,82.0,Lahore
1383,Nida Malik,HR,Female,,23,243326.0,1.0,89.0,Karachi
1384,Hina Shah,IT,Male,44.0,12,205102.0,1.2,97.0,Quetta
1385,Sana Iqbal,Finance,Male,55.0,24,179653.0,4.4,98.0,Karachi
1386,Zainab Ali,HR,Male,30.0,0,52993.0,3.8,,Peshawar
1387,Ali Khan,IT,Female,35.0,8,67048.0,5.0,66.0,Multan
1388,Nida Malik,Marketing,Female,36.0,3,168995.0,1.1,74.0,Peshawar
1389,Zainab Ali,HR,Female,43.0,27,169156.0,4.4,74.0,Quetta
1390,Nasir Khan,IT,Female,36.0,11,,3.8,80.0,Lahore
1391,Bilal Khan,Sales,Female,39.0,23,178639.0,3.6,73.0,Multan
1392,Ali Khan,Operations,Female,,8,44481.0,2.4,70.0,Peshawar
1393,Sara Ahmed,Sales,Female,25.0,34,122552.0,2.5,70.0,Lahore
1394,Imran Raza,IT,Male,26.0,34,36422.0,4.4,79.0,Quetta
1395,Ali Khan,Finance,Female,,32,92260.0,3.9,72.0,Multan
1396,Faizan Ahmed,Finance,Female,30.0,34,93164.0,3.7,89.0,Quetta
1397,Zainab Ali,HR,Female,31.0,19,80296.0,1.1,99.0,Karachi
1398,Sara Ahmed,Sales,Female,,1,52875.0,1.7,,Quetta
1399,Faizan Ahmed,Finance,Male,24.0,25,42734.0,4.9,79.0,Karachi
1400,Bilal Khan,Finance,Female,39.0,12,245717.0,2.8,97.0,Lahore
1401,Faizan Ahmed,Sales,Female,34.0,29,,4.1,67.0,Multan
1402,Hina Shah,Marketing,Male,45.0,31,76700.0,2.6,96.0,Karachi
1403,Hina Shah,Finance,Male,52.0,18,38786.0,4.1,92.0,Multan
1404,Nasir Khan,Operations,Female,49.0,21,149258.0,1.5,85.0,Lahore
1405,Ayesha Noor,IT,Female,43.0,0,79395.0,1.2,98.0,Peshawar
1406,Nida Malik,HR,Female,42.0,10,221243.0,2.9,67.0,Lahore
1407,Nida Malik,Finance,Female,28.0,25,140665.0,3.4,77.0,Islamabad
1408,Sara Ahmed,Operations,Female,22.0,18,112463.0,2.3,98.0,Karachi
1409,Bilal Khan,,Female,55.0,18,89763.0,3.9,73.0,Peshawar
1410,Usman Ali,Finance,Male,26.0,11,231337.0,,77.0,Lahore
1411,Nasir Khan,Marketing,Male,,2,112773.0,,80.0,Quetta
1412,Hina Shah,IT,Female,33.0,17,127076.0,1.3,,Karachi
1413,Sara Ahmed,HR,Female,48.0,4,216994.0,1.3,63.0,Lahore
1414,Usman Ali,Finance,Female,35.0,23,60301.0,4.6,,Peshawar
1415,Nida Malik,,Male,53.0,13,217070.0,3.7,70.0,Multan
1416,Ayesha Noor,Sales,Female,,2,141582.0,,79.0,Quetta
1417,Faizan Ahmed,Operations,Male,26.0,5,84724.0,1.1,78.0,Multan
1418,Hina Shah,Operations,Male,44.0,11,83976.0,4.8,,Karachi
1419,Sara Ahmed,Finance,Female,46.0,10,46735.0,4.1,90.0,Peshawar
1420,Ali Khan,Finance,Male,34.0,25,125344.0,4.1,61.0,Quetta
1421,Usman Ali,,Female,51.0,0,108485.0,4.6,64.0,Multan
1422,Faizan Ahmed,Marketing,Male,47.0,15,45509.0,3.3,93.0,Islamabad
1423,Hina Shah,Finance,Female,28.0,8,119934.0,2.6,63.0,Quetta
1424,Nida Malik,Operations,Female,26.0,4,225876.0,2.9,86.0,Multan
1425,Sana Iqbal,HR,Male,35.0,7,191679.0,4.1,98.0,Karachi
1426,Bilal Khan,IT,Male,45.0,20,200579.0,4.1,62.0,Islamabad
1427,Usman Ali,HR,Male,54.0,32,138362.0,3.4,85.0,Lahore
1428,Nida Malik,Marketing,Female,,19,77540.0,1.9,60.0,Islamabad
1429,Hina Shah,IT,Male,42.0,21,197016.0,4.3,75.0,Islamabad
1430,Usman Ali,HR,Male,27.0,12,64308.0,3.6,94.0,Islamabad
1431,Nasir Khan,HR,Female,21.0,10,168484.0,1.9,78.0,Quetta
1432,Faizan Ahmed,Sales,Female,50.0,17,212471.0,2.9,75.0,Islamabad
1433,Hina Shah,Marketing,Male,51.0,29,126047.0,5.0,92.0,Islamabad
1434,Nasir Khan,Operations,Male,48.0,32,183222.0,2.3,90.0,Lahore
1435,Zainab Ali,Sales,Male,22.0,2,227250.0,1.5,81.0,Islamabad
1436,Sara Ahmed,IT,Female,,0,214835.0,1.1,79.0,Multan
1437,Sana Iqbal,Operations,Female,21.0,5,100605.0,1.7,65.0,Quetta
1438,Faizan Ahmed,Sales,Male,50.0,28,187904.0,1.7,,Peshawar
1439,Usman Ali,Marketing,Female,56.0,10,222634.0,4.4,98.0,Peshawar
1440,Bilal Khan,Finance,Male,39.0,12,144319.0,,62.0,Quetta
1441,Nida Malik,Finance,Male,48.0,10,148480.0,4.5,91.0,Quetta
1442,Ali Khan,IT,Female,36.0,24,94128.0,1.3,72.0,Islamabad
1443,Nida Malik,Finance,Male,29.0,14,222595.0,4.6,73.0,Quetta
1444,Usman Ali,Sales,Male,41.0,12,106453.0,2.0,67.0,Islamabad
1445,Sana Iqbal,IT,Female,,32,148485.0,3.4,78.0,Karachi
1446,Nida Malik,Operations,Male,53.0,12,32238.0,1.6,73.0,Lahore
1447,Sara Ahmed,,Male,50.0,23,126051.0,2.6,70.0,Lahore
1448,Sana Iqbal,IT,Female,31.0,19,229938.0,1.3,94.0,Lahore
1449,Hina Shah,Operations,Male,31.0,16,149937.0,3.3,95.0,Karachi
1450,Nasir Khan,IT,Male,,23,,2.4,62.0,Lahore
1451,Ali Khan,HR,Female,44.0,25,161722.0,4.4,84.0,Islamabad
1452,Imran Raza,HR,Female,41.0,31,143913.0,1.7,72.0,Multan
1453,Usman Ali,,Female,46.0,28,193336.0,2.1,75.0,Peshawar
1454,Ayesha Noor,Finance,Male,,13,149124.0,,87.0,Lahore
1455,Imran Raza,HR,Female,31.0,21,246825.0,3.3,86.0,Lahore
1456,Nida Malik,Marketing,Male,37.0,33,205660.0,1.4,69.0,Islamabad
1457,Usman Ali,Operations,Female,35.0,26,42807.0,1.8,77.0,Multan
1458,Nasir Khan,,Male,23.0,27,181784.0,3.7,67.0,Islamabad
1459,Zainab Ali,,Male,31.0,21,218987.0,1.3,66.0,Lahore
1460,Nasir Khan,,Female,52.0,2,210898.0,4.0,81.0,Quetta
1461,Ayesha Noor,Finance,Male,41.0,21,183937.0,1.4,97.0,Karachi
1462,Ali Khan,Sales,Male,37.0,20,246241.0,3.3,68.0,Peshawar
1463,Nasir Khan,Operations,Female,52.0,15,115811.0,5.0,,Peshawar
1464,Bilal Khan,Operations,Male,46.0,8,26145.0,1.7,98.0,Karachi
1465,Zainab Ali,HR,Male,38.0,12,243571.0,2.0,88.0,Lahore
1466,Imran Raza,Operations,Male,33.0,9,230908.0,4.6,96.0,Lahore
1467,Hina Shah,Operations,Female,44.0,20,137233.0,3.5,88.0,Lahore
1468,Sara Ahmed,,Female,53.0,6,242487.0,3.0,87.0,Lahore
1469,Bilal Khan,Finance,Female,43.0,21,211723.0,3.3,80.0,Lahore
1470,Zainab Ali,Finance,Female,57.0,17,162314.0,2.2,92.0,Multan
1471,Hina Shah,IT,Female,42.0,20,169904.0,4.4,85.0,Peshawar
1472,Hina Shah,Operations,Female,24.0,13,220077.0,4.0,97.0,Lahore
1473,Usman Ali,Operations,Female,55.0,9,246291.0,3.6,74.0,Islamabad
1474,Zainab Ali,Operations,Female,43.0,32,84328.0,4.7,61.0,Quetta
1475,Ali Khan,Marketing,Male,55.0,8,104821.0,3.3,71.0,Lahore
1476,Nida Malik,Finance,Male,24.0,17,230705.0,3.0,92.0,Multan
1477,Ayesha Noor,Sales,Male,58.0,12,72852.0,4.9,74.0,Islamabad
1478,Ayesha Noor,HR,Male,25.0,16,26992.0,,60.0,Peshawar
1479,Imran Raza,Sales,Female,55.0,22,61890.0,1.6,92.0,Islamabad
1480,Imran Raza,IT,Male,23.0,24,119326.0,1.6,,Karachi
1481,Ayesha Noor,IT,Male,29.0,15,185466.0,5.0,87.0,Karachi
1482,Nasir Khan,Operations,Male,20.0,23,150027.0,3.6,73.0,Islamabad
1483,Ali Khan,Sales,Male,40.0,30,135594.0,,71.0,Lahore
1484,Nasir Khan,Operations,Male,59.0,10,206029.0,2.0,65.0,Lahore
1485,Nasir Khan,Marketing,Female,,22,239984.0,1.2,79.0,Multan
1486,Sara Ahmed,IT,Female,56.0,21,90353.0,1.5,80.0,Lahore
1487,Faizan Ahmed,IT,Male,22.0,32,48880.0,4.6,75.0,Multan
1488,Nida Malik,Sales,Male,50.0,17,110520.0,4.0,71.0,Islamabad
1489,Sara Ahmed,IT,Male,46.0,13,235149.0,4.8,79.0,Karachi
1490,Usman Ali,Marketing,Male,36.0,27,53975.0,2.7,92.0,Karachi
1491,Faizan Ahmed,Marketing,Female,42.0,10,217688.0,3.4,61.0,Peshawar
1492,Faizan Ahmed,Marketing,Male,32.0,23,160082.0,2.9,93.0,Multan
1493,Zainab Ali,HR,Female,46.0,18,229883.0,4.5,85.0,Karachi
1494,Ali Khan,Marketing,Male,39.0,12,209582.0,,92.0,Karachi
1495,Ali Khan,Marketing,Female,32.0,32,145003.0,4.7,89.0,Quetta
1496,Faizan Ahmed,HR,Female,43.0,18,192160.0,3.4,60.0,Karachi
1497,Nasir Khan,Operations,Female,22.0,31,147237.0,1.2,67.0,Islamabad
1498,Zainab Ali,Finance,Male,29.0,14,240497.0,3.5,60.0,Multan
1499,Nida Malik,IT,Male,20.0,10,,1.4,69.0,Lahore
1500,Faizan Ahmed,Marketing,Female,32.0,22,65653.0,,91.0,Islamabad
1501,Bilal Khan,IT,Male,33.0,4,131172.0,1.8,99.0,Multan
1502,Imran Raza,Sales,Male,52.0,21,188227.0,2.5,61.0,Lahore
1503,Imran Raza,IT,Female,21.0,17,162421.0,3.4,90.0,Lahore
1504,Sara Ahmed,Operations,Male,21.0,6,48347.0,2.3,63.0,Peshawar
1505,Usman Ali,,Female,58.0,32,224670.0,2.8,71.0,Multan
1506,Sana Iqbal,IT,Male,50.0,2,94388.0,1.2,90.0,Karachi
1507,Sana Iqbal,IT,Male,23.0,27,87241.0,3.5,82.0,Peshawar
1508,Imran Raza,IT,Female,53.0,0,79142.0,3.6,92.0,Lahore
1509,Hina Shah,Finance,Female,38.0,21,169232.0,1.4,67.0,Quetta
1510,Sara Ahmed,Finance,Female,56.0,18,237930.0,,75.0,Quetta
1511,Sana Iqbal,Sales,Female,28.0,13,90923.0,,74.0,Multan
1512,Imran Raza,HR,Male,43.0,2,71891.0,3.0,,Peshawar
1513,Usman Ali,IT,Male,32.0,18,130341.0,3.2,85.0,Peshawar
1514,Sana Iqbal,IT,Male,49.0,32,228518.0,3.0,73.0,Karachi
1515,Nasir Khan,IT,Female,38.0,20,171830.0,1.2,71.0,Peshawar
1516,Nasir Khan,IT,Male,29.0,0,27003.0,3.9,86.0,Peshawar
1517,Ali Khan,Finance,Male,33.0,25,181679.0,3.0,90.0,Islamabad
1518,Ali Khan,Operations,Male,59.0,9,63513.0,1.7,63.0,Peshawar
1519,Nida Malik,Operations,Female,39.0,34,141228.0,3.7,89.0,Multan
1520,Faizan Ahmed,Sales,Female,23.0,12,115561.0,3.8,63.0,Peshawar
1521,Bilal Khan,Marketing,Male,57.0,5,225155.0,1.9,90.0,Multan
1522,Ali Khan,HR,Male,58.0,5,217853.0,4.2,93.0,Multan
1523,Sana Iqbal,Operations,Female,24.0,34,50672.0,2.8,63.0,Islamabad
1524,Zainab Ali,IT,Female,51.0,15,66819.0,1.7,79.0,Lahore
1525,Imran Raza,Operations,Female,25.0,7,236064.0,3.6,77.0,Multan
1526,Zainab Ali,Sales,Female,33.0,2,221909.0,3.4,67.0,Lahore
1527,Usman Ali,Marketing,Male,25.0,4,130408.0,1.7,61.0,Islamabad
1528,Ali Khan,Operations,Female,33.0,20,187675.0,,68.0,Karachi
1529,Bilal Khan,Sales,Male,31.0,30,141707.0,4.4,75.0,Peshawar
1530,Usman Ali,,Female,46.0,13,132376.0,4.3,81.0,Multan
1531,Hina Shah,Marketing,Male,45.0,18,133777.0,2.6,71.0,Karachi
1532,Hina Shah,Sales,Male,31.0,19,242153.0,4.3,64.0,Quetta
1533,Zainab Ali,Operations,Female,27.0,1,139917.0,4.4,98.0,Karachi
1534,Faizan Ahmed,Finance,Male,29.0,6,214337.0,5.0,74.0,Peshawar
1535,Sara Ahmed,Sales,Male,35.0,32,196550.0,4.8,67.0,Lahore
1536,Faizan Ahmed,Sales,Male,,5,106714.0,,83.0,Peshawar
1537,Sana Iqbal,Operations,Female,27.0,6,108752.0,1.8,78.0,Multan
1538,Nasir Khan,Marketing,Female,48.0,17,98778.0,,96.0,Peshawar
1539,Nida Malik,Finance,Female,39.0,28,,3.0,77.0,Peshawar
1540,Faizan Ahmed,IT,Male,,18,143366.0,4.2,80.0,Karachi
1541,Nida Malik,HR,Male,38.0,24,,3.9,98.0,Lahore
1542,Nida Malik,Marketing,Male,36.0,3,242474.0,4.2,73.0,Lahore
1543,Bilal Khan,Finance,Male,58.0,12,153037.0,2.5,74.0,Multan
1544,Ali Khan,Sales,Female,20.0,31,53357.0,2.0,62.0,Karachi
1545,Bilal Khan,Finance,Male,48.0,26,71252.0,1.1,70.0,Karachi
1546,Nida Malik,HR,Male,,33,187284.0,3.5,62.0,Karachi
1547,Usman Ali,Operations,Male,36.0,27,30887.0,4.2,89.0,Quetta
1548,Hina Shah,HR,Female,32.0,8,108398.0,4.6,65.0,Quetta
1549,Nida Malik,IT,Male,48.0,7,,2.9,65.0,Peshawar
1550,Bilal Khan,IT,Female,53.0,20,31040.0,4.7,90.0,Multan
1551,Usman Ali,HR,Female,46.0,29,246144.0,1.8,81.0,Quetta
1552,Bilal Khan,Marketing,Male,52.0,28,169512.0,3.1,80.0,Karachi
1553,Faizan Ahmed,Marketing,Male,48.0,8,153053.0,1.9,97.0,Karachi
1554,Imran Raza,Sales,Male,56.0,12,137725.0,1.8,97.0,Karachi
1555,Zainab Ali,IT,Male,58.0,17,53371.0,4.8,65.0,Lahore
1556,Sara Ahmed,Sales,Female,38.0,21,175796.0,4.3,88.0,Multan
1557,Nasir Khan,IT,Female,43.0,30,92879.0,,70.0,Lahore
1558,Bilal Khan,HR,Female,33.0,34,163260.0,2.1,81.0,Quetta
1559,Sara Ahmed,Marketing,Female,56.0,9,124542.0,1.8,98.0,Islamabad
1560,Ayesha Noor,Marketing,Female,24.0,8,84580.0,1.6,65.0,Islamabad
1561,Bilal Khan,HR,Female,43.0,30,70216.0,3.8,89.0,Karachi
1562,Imran Raza,Sales,Female,53.0,23,228464.0,3.3,84.0,Lahore
1563,Sara Ahmed,Sales,Female,,7,47044.0,2.8,95.0,Multan
1564,Nasir Khan,Finance,Female,49.0,19,35620.0,1.8,60.0,Peshawar
1565,Nida Malik,IT,Female,28.0,16,45723.0,2.1,81.0,Quetta
1566,Bilal Khan,Sales,Male,46.0,27,66142.0,2.4,68.0,Lahore
1567,Ali Khan,HR,Male,47.0,5,,4.1,67.0,Karachi
1568,Zainab Ali,Sales,Male,45.0,32,245083.0,5.0,93.0,Karachi
1569,Imran Raza,Marketing,Female,37.0,27,186315.0,1.7,,Islamabad
1570,Sana Iqbal,IT,Male,55.0,0,188932.0,,78.0,Multan
1571,Sana Iqbal,Operations,Female,27.0,34,224023.0,,67.0,Multan
1572,Sara Ahmed,Finance,Female,37.0,23,160326.0,1.2,71.0,Karachi
1573,Imran Raza,IT,Male,39.0,5,232245.0,1.9,90.0,Karachi
1574,Usman Ali,Marketing,Female,51.0,6,180582.0,4.6,92.0,Peshawar
1575,Nasir Khan,Marketing,Male,48.0,8,127837.0,,78.0,Quetta
1576,Zainab Ali,Marketing,Female,37.0,15,228124.0,1.7,86.0,Peshawar
1577,Nida Malik,,Female,26.0,33,94937.0,2.5,83.0,Islamabad
1578,Bilal Khan,HR,Male,20.0,34,188194.0,2.2,87.0,Lahore
1579,Bilal Khan,Finance,Male,47.0,34,215389.0,1.6,63.0,Multan
1580,Sana Iqbal,Operations,Male,52.0,19,110209.0,,71.0,Islamabad
1581,Bilal Khan,Marketing,Male,23.0,22,185725.0,3.2,82.0,Multan
1582,Zainab Ali,Marketing,Male,39.0,34,199408.0,2.7,79.0,Karachi
1583,Ali Khan,Sales,Male,55.0,22,219400.0,4.4,99.0,Quetta
