Employee_ID,Name,Gender,Age,Marital_Status,Education,Department,Job_Role,Experience_Years,Joining_Year,Promotion_Count,Salary,Bonus,Allowance,Tax,Net_Salary,Attendance_Percent,Absents,Late_Days,Performance_Score,Overtime_Hours,Skill_Level,Training_Hours,Manager_Rating,City,Country,Work_Mode,Project_Count,Satisfaction_Score,Attrition
1808.0,Sana Iqbal,Female,33.0,Single,Intermediate,Finance,Engineer,,2004.0,4.0,273159.0,39949.0,4688.0,31292.0,286504.0,81.0,23.0,2.0,4.7,25.0,,173.0,4.0,Islamabad,Pakistan,,4.0,3.1,Yes
1809.0,Ayesha Noor,Male,46.0,Single,PhD,Finance,Manager,1.0,2003.0,2.0,50589.0,48421.0,8636.0,34193.0,,86.0,21.0,6.0,1.2,12.0,Intermediate,78.0,3.6,Islamabad,Pakistan,Onsite,8.0,5.3,Yes
,Nasir Khan,Female,49.0,Single,PhD,IT,Executive,29.0,2012.0,3.0,,23759.0,1372.0,34151.0,249579.0,71.0,,11.0,4.7,66.0,Beginner,10.0,3.7,Karachi,,Onsite,9.0,4.6,No
1811.0,Imran Raza,Female,36.0,Married,Master,Marketing,Assistant,21.0,2005.0,0.0,86883.0,1159.0,22757.0,34178.0,76621.0,88.0,27.0,6.0,2.4,64.0,Beginner,192.0,3.1,Karachi,Pakistan,Remote,13.0,2.3,Yes
1812.0,Ayesha Noor,Male,52.0,Single,PhD,,,12.0,2019.0,0.0,291261.0,9675.0,19214.0,19114.0,301036.0,68.0,2.0,19.0,1.7,49.0,Intermediate,,3.8,Karachi,,Onsite,,,
1813.0,,Female,60.0,Single,Master,Sales,Officer,38.0,2015.0,5.0,244820.0,24191.0,27291.0,8493.0,287809.0,76.0,24.0,19.0,1.6,19.0,Intermediate,,4.7,Karachi,Pakistan,Hybrid,7.0,,No
1814.0,Bilal Khan,Female,49.0,Single,Matric,IT,,24.0,,4.0,44000.0,29351.0,11350.0,1743.0,82958.0,53.0,13.0,15.0,2.7,,Advanced,170.0,2.7,Karachi,Pakistan,Onsite,3.0,3.0,No
1815.0,Nasir Khan,Male,37.0,Single,Master,HR,Engineer,26.0,2004.0,5.0,238778.0,22541.0,15938.0,20800.0,256457.0,67.0,2.0,13.0,3.8,18.0,Intermediate,37.0,5.0,Islamabad,Pakistan,Onsite,1.0,7.4,Yes
1816.0,,Female,57.0,Single,Master,IT,Analyst,26.0,,5.0,161068.0,,12820.0,15411.0,183245.0,92.0,3.0,6.0,,64.0,Advanced,189.0,3.0,,Pakistan,Remote,10.0,7.1,No
1817.0,Hina Shah,Female,37.0,Single,Matric,IT,Manager,20.0,,5.0,122534.0,4565.0,7964.0,14926.0,120137.0,45.0,1.0,6.0,2.3,38.0,Intermediate,57.0,,Multan,Pakistan,Onsite,11.0,1.3,No
1818.0,,Female,25.0,Single,Intermediate,Sales,Executive,30.0,2019.0,1.0,111087.0,8684.0,27324.0,34827.0,112268.0,42.0,13.0,7.0,2.7,22.0,Advanced,66.0,4.0,Lahore,Pakistan,,8.0,9.7,Yes
1819.0,Nasir Khan,Female,52.0,,Matric,Marketing,Officer,14.0,2008.0,4.0,139194.0,5196.0,12559.0,29023.0,127926.0,69.0,17.0,10.0,2.0,,Intermediate,93.0,,Multan,Pakistan,Remote,9.0,2.8,Yes
1820.0,Nida Malik,Male,59.0,Single,Master,Operations,Officer,37.0,2017.0,0.0,78679.0,44103.0,9514.0,22254.0,110042.0,77.0,8.0,9.0,2.6,44.0,Beginner,37.0,2.8,Multan,Pakistan,Hybrid,0.0,3.8,No
1821.0,,Female,30.0,Married,Bachelor,Operations,Assistant,38.0,2000.0,2.0,106285.0,32694.0,11415.0,20717.0,129677.0,71.0,1.0,18.0,1.8,39.0,Beginner,121.0,4.1,Islamabad,Pakistan,Remote,10.0,6.5,No
1822.0,,Female,58.0,Married,Master,HR,Officer,35.0,2022.0,0.0,57248.0,18610.0,28408.0,10187.0,94079.0,51.0,21.0,2.0,4.0,41.0,Advanced,181.0,4.7,Lahore,Pakistan,Onsite,2.0,8.7,Yes
1823.0,Sara Ahmed,Female,23.0,Single,Matric,IT,,35.0,2008.0,,297286.0,23174.0,,27070.0,319747.0,67.0,4.0,5.0,2.6,35.0,Beginner,104.0,1.3,Quetta,,Remote,8.0,6.9,
1824.0,Sara Ahmed,Female,64.0,Single,Master,Sales,Manager,0.0,2008.0,0.0,251746.0,46210.0,16351.0,26162.0,288145.0,70.0,25.0,,2.4,36.0,Advanced,168.0,4.5,Islamabad,Pakistan,Remote,7.0,,No
1825.0,Ayesha Noor,Female,33.0,Single,Matric,Sales,Analyst,10.0,2014.0,5.0,151925.0,14426.0,,,185043.0,95.0,29.0,0.0,,15.0,Beginner,9.0,2.8,Lahore,Pakistan,Hybrid,6.0,1.0,Yes
1826.0,,Female,,Single,PhD,Operations,Manager,,2003.0,4.0,157902.0,786.0,8532.0,36276.0,130944.0,,2.0,17.0,2.1,60.0,Beginner,,3.1,,Pakistan,Hybrid,13.0,9.6,Yes
1827.0,,Female,62.0,Single,Intermediate,Sales,Executive,33.0,,4.0,280786.0,21780.0,23564.0,39665.0,286465.0,90.0,25.0,14.0,2.7,79.0,Intermediate,14.0,1.1,Multan,Pakistan,Hybrid,10.0,6.9,Yes
1828.0,Faizan Ahmed,Female,51.0,Single,Intermediate,Marketing,Executive,36.0,2000.0,3.0,90632.0,26620.0,,2551.0,140415.0,,,17.0,1.3,72.0,Intermediate,58.0,,Multan,Pakistan,Onsite,14.0,7.2,No
1829.0,Bilal Khan,Male,23.0,Married,Matric,IT,Analyst,4.0,2000.0,3.0,96273.0,45120.0,8453.0,4554.0,145292.0,49.0,5.0,7.0,1.6,34.0,Intermediate,43.0,3.8,Islamabad,Pakistan,Remote,10.0,,Yes
1830.0,Bilal Khan,Male,50.0,Single,Intermediate,Finance,Engineer,19.0,2000.0,,192224.0,46941.0,21205.0,31027.0,229343.0,,15.0,11.0,3.1,31.0,Intermediate,113.0,2.6,Peshawar,Pakistan,Onsite,14.0,9.6,Yes
1831.0,Nasir Khan,Male,32.0,,Bachelor,Operations,Assistant,,2021.0,,295334.0,,4686.0,26854.0,285402.0,96.0,2.0,1.0,5.0,56.0,,156.0,2.4,Lahore,Pakistan,Remote,7.0,1.6,Yes
1832.0,Ayesha Noor,Male,32.0,Married,,Support,Analyst,8.0,2005.0,3.0,146766.0,48115.0,21546.0,38773.0,177654.0,75.0,,11.0,3.2,56.0,Intermediate,,1.3,Karachi,Pakistan,Remote,3.0,2.1,No
1833.0,Sara Ahmed,Female,31.0,Married,Intermediate,Support,Assistant,4.0,2010.0,0.0,209702.0,31067.0,8273.0,34592.0,214450.0,84.0,8.0,15.0,2.8,73.0,Advanced,86.0,3.9,,Pakistan,Remote,6.0,3.9,No
1834.0,Ayesha Noor,Female,56.0,Married,Matric,Operations,Executive,37.0,2015.0,3.0,160616.0,7129.0,20958.0,22752.0,165951.0,70.0,21.0,,1.9,1.0,Intermediate,76.0,1.6,Islamabad,Pakistan,Remote,8.0,4.1,Yes
1835.0,Hina Shah,Male,22.0,Married,Bachelor,HR,Engineer,31.0,2004.0,3.0,79764.0,48761.0,20914.0,31232.0,118207.0,99.0,20.0,7.0,2.5,23.0,Beginner,180.0,2.5,Multan,Pakistan,Hybrid,12.0,6.4,
1836.0,Nasir Khan,,43.0,Married,Intermediate,Finance,Manager,29.0,2009.0,1.0,279183.0,15976.0,22602.0,,292027.0,,6.0,18.0,4.2,33.0,Advanced,0.0,1.9,Quetta,Pakistan,Hybrid,13.0,9.4,Yes
1837.0,Nasir Khan,Male,34.0,Married,Master,Marketing,Executive,27.0,2015.0,5.0,135698.0,45506.0,22952.0,9739.0,194417.0,71.0,21.0,6.0,,28.0,Beginner,10.0,3.5,Peshawar,Pakistan,Hybrid,13.0,3.7,No
1838.0,Imran Raza,Female,,Married,Bachelor,Support,Engineer,36.0,2010.0,5.0,23295.0,24445.0,26712.0,26265.0,48187.0,,27.0,10.0,3.8,61.0,Advanced,76.0,3.1,,Pakistan,Hybrid,,3.1,No
1839.0,Ali Khan,Female,64.0,Married,PhD,Operations,Engineer,27.0,2017.0,4.0,69503.0,18684.0,27857.0,37257.0,78787.0,,10.0,5.0,2.3,30.0,Beginner,185.0,1.8,Karachi,Pakistan,,1.0,8.8,Yes
1840.0,Sana Iqbal,Male,33.0,Single,Bachelor,,Officer,,2021.0,3.0,282071.0,32166.0,15010.0,29895.0,299352.0,55.0,24.0,7.0,1.8,61.0,Intermediate,,,Karachi,Pakistan,Remote,6.0,9.7,Yes
1841.0,Zainab Ali,Male,52.0,Single,,Finance,Manager,,2013.0,4.0,252527.0,31558.0,17512.0,15921.0,285676.0,72.0,12.0,8.0,3.1,79.0,Advanced,61.0,3.0,Lahore,Pakistan,Hybrid,14.0,3.8,
1842.0,Sana Iqbal,Male,55.0,Married,Intermediate,Finance,,,2012.0,2.0,184005.0,32132.0,11307.0,,213823.0,44.0,6.0,6.0,2.4,37.0,Advanced,194.0,3.0,Lahore,Pakistan,Remote,3.0,4.6,
1843.0,Usman Ali,Male,40.0,Married,Intermediate,Support,,17.0,2000.0,5.0,44999.0,8017.0,18445.0,37519.0,33942.0,76.0,16.0,9.0,1.4,57.0,Advanced,,1.6,Lahore,Pakistan,,7.0,6.2,Yes
1844.0,,,30.0,Married,Matric,Operations,Assistant,14.0,2002.0,1.0,79804.0,34764.0,18924.0,1474.0,,,27.0,9.0,2.4,74.0,Beginner,132.0,2.8,Lahore,Pakistan,Hybrid,7.0,3.5,No
1845.0,Nasir Khan,Female,50.0,Single,Matric,Finance,Manager,24.0,2014.0,2.0,223428.0,27950.0,11703.0,25471.0,237610.0,83.0,,3.0,2.7,42.0,Advanced,44.0,5.0,Lahore,Pakistan,Onsite,6.0,1.1,No
1846.0,Ayesha Noor,Male,46.0,Single,Master,HR,Manager,,2011.0,5.0,132262.0,30829.0,,10661.0,179777.0,55.0,20.0,18.0,,5.0,Advanced,180.0,2.5,Peshawar,Pakistan,Hybrid,14.0,4.9,
1847.0,Hina Shah,Female,63.0,Married,Master,IT,Executive,13.0,2004.0,,,,6969.0,810.0,302648.0,91.0,10.0,17.0,2.7,17.0,Advanced,150.0,3.8,Islamabad,Pakistan,Remote,8.0,2.7,
1848.0,Imran Raza,,51.0,,Bachelor,Sales,Manager,16.0,2015.0,4.0,96236.0,36014.0,22954.0,19199.0,136005.0,45.0,28.0,18.0,4.7,44.0,Advanced,127.0,1.7,Lahore,Pakistan,,,2.7,Yes
1849.0,Faizan Ahmed,Male,,Married,Intermediate,IT,Manager,33.0,2013.0,2.0,113065.0,45007.0,182.0,,129226.0,55.0,17.0,13.0,3.5,,Advanced,144.0,4.6,Quetta,,Onsite,8.0,8.9,Yes
,Usman Ali,,44.0,Married,Master,Support,Officer,18.0,2009.0,3.0,229079.0,36103.0,8484.0,10961.0,262705.0,62.0,19.0,7.0,4.5,55.0,Beginner,143.0,2.4,Karachi,Pakistan,,9.0,7.7,No
1851.0,Imran Raza,Male,32.0,Married,Intermediate,,Manager,28.0,2004.0,1.0,34102.0,15670.0,17569.0,3195.0,,41.0,16.0,11.0,1.8,78.0,Beginner,25.0,2.0,Multan,Pakistan,Onsite,0.0,1.8,No
1852.0,Nasir Khan,Female,26.0,Married,Bachelor,Finance,Assistant,21.0,2006.0,4.0,105431.0,12395.0,,9613.0,137115.0,68.0,29.0,2.0,4.3,28.0,Beginner,139.0,3.4,Multan,Pakistan,Remote,5.0,1.2,Yes
1853.0,Ali Khan,,43.0,Single,Matric,IT,Assistant,13.0,2020.0,,147975.0,42344.0,21421.0,36927.0,174813.0,83.0,8.0,13.0,1.3,3.0,Beginner,140.0,3.4,,Pakistan,Remote,9.0,4.8,Yes
1854.0,Nida Malik,Male,20.0,Single,Master,,Assistant,35.0,2015.0,,87811.0,33583.0,5039.0,27611.0,98822.0,86.0,19.0,11.0,3.9,28.0,Intermediate,134.0,2.1,Islamabad,Pakistan,Onsite,2.0,7.8,
1855.0,Sana Iqbal,,53.0,Single,PhD,HR,Engineer,,2014.0,2.0,252864.0,36847.0,29913.0,7620.0,312004.0,64.0,8.0,16.0,2.3,15.0,Advanced,154.0,,Peshawar,Pakistan,Remote,11.0,7.6,No
1856.0,Hina Shah,Female,64.0,Married,PhD,IT,Analyst,6.0,2005.0,4.0,235980.0,6795.0,,9671.0,261687.0,83.0,18.0,15.0,2.2,59.0,Advanced,172.0,2.3,Karachi,Pakistan,Onsite,12.0,8.4,
1857.0,Sara Ahmed,Female,22.0,Married,,IT,Assistant,27.0,2006.0,4.0,127898.0,26725.0,6163.0,,150042.0,42.0,20.0,8.0,3.6,62.0,Advanced,110.0,4.6,Lahore,Pakistan,,11.0,10.0,No
1858.0,Imran Raza,Male,37.0,Single,PhD,HR,Officer,7.0,,5.0,126401.0,,14761.0,11601.0,143704.0,44.0,5.0,11.0,1.3,15.0,Advanced,53.0,3.4,Multan,,Hybrid,13.0,6.7,Yes
,Ali Khan,Female,,,PhD,,Officer,,2018.0,2.0,161189.0,43179.0,23546.0,35734.0,192180.0,63.0,20.0,5.0,4.8,,Beginner,40.0,4.4,Quetta,Pakistan,Hybrid,,8.0,Yes
1860.0,Faizan Ahmed,Male,22.0,,PhD,Operations,,9.0,2018.0,0.0,267497.0,17058.0,22599.0,25206.0,281948.0,81.0,1.0,18.0,1.9,4.0,Advanced,41.0,2.9,Lahore,Pakistan,Remote,5.0,5.5,No
1861.0,Zainab Ali,Female,27.0,Single,PhD,,Officer,20.0,2016.0,,41669.0,543.0,23274.0,1439.0,,52.0,25.0,5.0,4.3,17.0,Intermediate,162.0,1.1,Quetta,,Onsite,9.0,5.5,No
1862.0,Sana Iqbal,Male,33.0,,Master,Finance,Executive,34.0,2013.0,0.0,166523.0,30785.0,18367.0,20271.0,195404.0,90.0,23.0,7.0,3.7,64.0,Intermediate,0.0,1.8,Multan,Pakistan,Hybrid,13.0,8.9,No
1863.0,Sara Ahmed,Female,42.0,Single,PhD,Operations,Officer,3.0,2008.0,4.0,285643.0,14398.0,1686.0,31499.0,270228.0,82.0,0.0,,2.6,41.0,Beginner,138.0,4.1,Islamabad,Pakistan,Onsite,7.0,8.7,Yes
1864.0,Sana Iqbal,Female,61.0,Single,PhD,HR,Executive,,2015.0,3.0,204062.0,37547.0,16946.0,25273.0,,51.0,0.0,,3.9,42.0,Intermediate,31.0,1.7,Quetta,Pakistan,Onsite,11.0,5.4,Yes
1865.0,,,42.0,Married,Bachelor,Sales,Executive,37.0,2009.0,0.0,,21574.0,6498.0,38386.0,240862.0,66.0,19.0,3.0,,,Beginner,121.0,4.4,Lahore,Pakistan,Remote,14.0,,
1866.0,Zainab Ali,Female,47.0,Married,Master,Finance,Manager,24.0,2008.0,0.0,32483.0,13434.0,14987.0,7938.0,52966.0,52.0,7.0,12.0,3.7,67.0,Beginner,1.0,2.2,Karachi,Pakistan,Remote,12.0,2.8,Yes
1867.0,Sana Iqbal,Female,31.0,Married,Bachelor,Sales,,19.0,2011.0,3.0,,23728.0,20402.0,29013.0,,88.0,13.0,1.0,1.0,3.0,Intermediate,169.0,1.8,Peshawar,Pakistan,Hybrid,14.0,2.7,No
1868.0,Faizan Ahmed,Female,39.0,Married,Intermediate,HR,Manager,6.0,2008.0,5.0,30490.0,6375.0,29311.0,13569.0,,81.0,5.0,19.0,4.8,0.0,Advanced,0.0,1.5,Karachi,Pakistan,,1.0,8.2,No
1869.0,Ali Khan,Female,60.0,Single,PhD,IT,Executive,6.0,2015.0,0.0,299072.0,1470.0,27394.0,2311.0,325625.0,64.0,23.0,6.0,1.6,2.0,Intermediate,100.0,3.6,Multan,Pakistan,Remote,14.0,3.6,Yes
,Usman Ali,Female,45.0,Single,Matric,Operations,Manager,,2015.0,3.0,46742.0,29303.0,25094.0,8292.0,92847.0,47.0,13.0,6.0,3.1,59.0,Beginner,153.0,4.5,Lahore,Pakistan,Hybrid,6.0,,No
1871.0,Zainab Ali,Female,47.0,,PhD,Support,Engineer,31.0,2023.0,2.0,47106.0,14840.0,26603.0,4224.0,84325.0,96.0,9.0,13.0,2.1,57.0,Advanced,90.0,3.3,Peshawar,Pakistan,Hybrid,0.0,5.1,No
1872.0,Nasir Khan,Female,36.0,Married,PhD,HR,Officer,21.0,2020.0,5.0,78364.0,32168.0,9235.0,25340.0,94427.0,50.0,5.0,17.0,2.5,,Beginner,84.0,2.9,Karachi,Pakistan,Onsite,12.0,5.0,
1873.0,Sara Ahmed,Male,55.0,Married,Bachelor,HR,Officer,24.0,2022.0,1.0,,15906.0,21753.0,24548.0,250786.0,59.0,29.0,7.0,2.3,6.0,Advanced,99.0,2.8,Karachi,Pakistan,,12.0,3.4,Yes
1874.0,Ayesha Noor,Female,59.0,Married,Intermediate,Marketing,Executive,5.0,2001.0,1.0,292546.0,41806.0,24761.0,12589.0,,,25.0,17.0,4.9,79.0,Advanced,172.0,2.7,Islamabad,Pakistan,Hybrid,8.0,5.4,No
,Bilal Khan,Female,,Married,Bachelor,HR,Manager,26.0,2006.0,2.0,272905.0,46277.0,21848.0,30.0,341000.0,96.0,10.0,4.0,1.5,22.0,Intermediate,173.0,,Lahore,,Hybrid,0.0,8.3,Yes
1876.0,Imran Raza,Male,,Single,Master,,Engineer,17.0,2019.0,0.0,,9221.0,29210.0,29610.0,143881.0,,21.0,13.0,1.6,79.0,,182.0,5.0,Islamabad,Pakistan,Onsite,5.0,9.2,
1877.0,Sana Iqbal,Female,39.0,Married,,Support,,11.0,2006.0,1.0,100528.0,37409.0,18636.0,14988.0,141585.0,56.0,13.0,16.0,4.9,64.0,Beginner,17.0,3.7,Lahore,Pakistan,Remote,0.0,2.8,Yes
1878.0,Usman Ali,Female,32.0,Single,Intermediate,IT,Assistant,27.0,2006.0,2.0,163328.0,,13653.0,21186.0,159413.0,48.0,20.0,1.0,1.5,56.0,Beginner,180.0,3.8,Lahore,Pakistan,Hybrid,1.0,5.6,No
1879.0,Zainab Ali,Male,28.0,Single,Intermediate,Sales,Engineer,18.0,,1.0,,9926.0,1443.0,2546.0,58808.0,84.0,24.0,6.0,1.3,65.0,Intermediate,97.0,4.8,Lahore,Pakistan,Hybrid,3.0,9.7,No
1880.0,Sana Iqbal,Female,51.0,Single,Bachelor,Marketing,,16.0,2002.0,,215667.0,23911.0,6587.0,26937.0,219228.0,52.0,22.0,12.0,3.0,74.0,Advanced,150.0,1.0,,Pakistan,Remote,,6.7,No
1881.0,Nida Malik,Female,41.0,Married,PhD,Support,Assistant,34.0,,,264185.0,,16116.0,11195.0,303356.0,60.0,27.0,10.0,1.8,0.0,Intermediate,43.0,1.9,Karachi,Pakistan,Onsite,13.0,9.8,No
1882.0,Imran Raza,,23.0,Married,,Operations,Manager,14.0,2005.0,3.0,106077.0,44487.0,13846.0,,126292.0,88.0,1.0,8.0,1.9,,Advanced,194.0,4.5,Peshawar,,Remote,6.0,5.4,No
,Ayesha Noor,Male,34.0,Single,,Finance,Engineer,4.0,2001.0,2.0,55429.0,36588.0,8147.0,2922.0,97242.0,99.0,27.0,18.0,4.3,1.0,Beginner,126.0,3.8,Lahore,,Onsite,11.0,6.1,No
1884.0,Faizan Ahmed,Female,,Single,PhD,IT,Engineer,35.0,2023.0,5.0,188369.0,,28415.0,29154.0,210024.0,62.0,17.0,11.0,1.9,31.0,,178.0,1.2,Multan,Pakistan,Remote,11.0,,Yes
1885.0,Bilal Khan,Female,48.0,Married,PhD,,Manager,,2023.0,,121494.0,15863.0,4509.0,,,,18.0,3.0,2.3,15.0,,62.0,1.3,Peshawar,Pakistan,Onsite,,,Yes
,Ali Khan,Male,53.0,Married,Master,Sales,Manager,20.0,2019.0,0.0,,21974.0,13559.0,18969.0,183323.0,89.0,9.0,18.0,3.7,42.0,Beginner,27.0,2.6,,Pakistan,Onsite,8.0,3.5,Yes
1887.0,,Female,26.0,Married,Matric,IT,Officer,34.0,2017.0,5.0,245075.0,16322.0,13820.0,5006.0,270211.0,74.0,24.0,10.0,5.0,36.0,Beginner,35.0,4.6,Karachi,Pakistan,Remote,13.0,2.9,Yes
1888.0,Ayesha Noor,Male,27.0,Married,Intermediate,Finance,Analyst,26.0,2008.0,1.0,21926.0,37916.0,22653.0,415.0,82080.0,83.0,21.0,9.0,3.0,29.0,Beginner,3.0,,Lahore,Pakistan,Hybrid,1.0,5.6,No
1889.0,Ayesha Noor,,38.0,Single,Matric,Operations,Analyst,29.0,2014.0,0.0,196440.0,17658.0,13778.0,,198177.0,97.0,22.0,16.0,3.6,0.0,Advanced,22.0,4.6,Karachi,Pakistan,Remote,8.0,4.1,No
1890.0,Faizan Ahmed,Male,,Single,,Operations,Engineer,38.0,2013.0,0.0,135360.0,8370.0,,1501.0,145007.0,67.0,15.0,3.0,3.0,74.0,Intermediate,57.0,2.6,Multan,,Hybrid,5.0,1.9,Yes
1891.0,Hina Shah,Female,48.0,Single,PhD,IT,Manager,29.0,2008.0,0.0,184078.0,25862.0,10022.0,31721.0,188241.0,49.0,0.0,,1.7,28.0,Advanced,74.0,1.3,Quetta,Pakistan,Onsite,5.0,6.2,
1892.0,Faizan Ahmed,,46.0,Single,Master,HR,,20.0,2001.0,0.0,76072.0,10871.0,20082.0,9872.0,,60.0,18.0,6.0,2.8,,Intermediate,159.0,2.2,Karachi,Pakistan,Hybrid,8.0,8.4,No
1893.0,Sana Iqbal,Male,60.0,Single,,IT,Executive,25.0,2009.0,2.0,294604.0,22545.0,7233.0,12112.0,312270.0,82.0,,15.0,,17.0,Beginner,145.0,4.1,Multan,Pakistan,Remote,3.0,2.5,Yes
1894.0,Hina Shah,Male,60.0,Single,Matric,HR,Analyst,23.0,,5.0,,34515.0,,7886.0,209515.0,99.0,14.0,13.0,1.3,37.0,Intermediate,,3.1,Quetta,Pakistan,Onsite,3.0,5.5,Yes
1895.0,Hina Shah,,28.0,Married,Intermediate,Support,,21.0,2000.0,3.0,29362.0,21342.0,29576.0,4877.0,75403.0,43.0,,15.0,1.7,10.0,Intermediate,140.0,4.1,Quetta,Pakistan,,5.0,10.0,Yes
,Usman Ali,Female,50.0,Single,Bachelor,Operations,Analyst,36.0,2021.0,2.0,34815.0,1470.0,13524.0,29710.0,20099.0,81.0,29.0,19.0,4.3,,,147.0,3.4,Islamabad,,Hybrid,,6.7,Yes
1897.0,Usman Ali,Female,63.0,,Bachelor,Finance,Manager,25.0,2010.0,1.0,171869.0,14102.0,22867.0,37132.0,171706.0,82.0,27.0,16.0,1.3,25.0,Advanced,176.0,4.4,Peshawar,,Hybrid,8.0,,Yes
1898.0,,Male,,Married,Intermediate,Marketing,Executive,21.0,,2.0,26890.0,25301.0,11371.0,28961.0,,72.0,5.0,5.0,1.7,52.0,Beginner,125.0,1.7,Lahore,Pakistan,,2.0,8.4,No
1899.0,Zainab Ali,,38.0,Single,PhD,,Analyst,32.0,2010.0,,,24377.0,2415.0,29956.0,,49.0,26.0,15.0,2.0,60.0,Intermediate,61.0,2.2,,Pakistan,Hybrid,4.0,6.8,No
1900.0,Zainab Ali,Female,40.0,Married,Master,Operations,Officer,,,1.0,65411.0,1838.0,22008.0,32115.0,57142.0,97.0,8.0,12.0,1.2,22.0,Intermediate,55.0,4.2,Islamabad,Pakistan,Hybrid,,7.9,Yes
1901.0,Nasir Khan,Male,26.0,Single,PhD,Support,Analyst,4.0,2013.0,3.0,228991.0,29717.0,26183.0,15941.0,268950.0,99.0,12.0,4.0,4.2,34.0,Intermediate,101.0,2.5,Quetta,Pakistan,Onsite,1.0,7.1,No
1902.0,Ali Khan,Male,18.0,Single,Master,IT,,23.0,2000.0,2.0,79533.0,33205.0,24497.0,33791.0,103444.0,,15.0,18.0,3.1,9.0,Advanced,21.0,2.4,Karachi,Pakistan,Remote,0.0,7.2,Yes
1903.0,Zainab Ali,Female,38.0,Married,,Operations,Manager,34.0,2022.0,0.0,187389.0,43435.0,21204.0,42.0,251986.0,68.0,5.0,19.0,1.8,57.0,,29.0,3.6,Islamabad,Pakistan,Onsite,11.0,5.0,Yes
1904.0,Usman Ali,Female,39.0,Married,Intermediate,,Assistant,21.0,2008.0,,76762.0,6824.0,22095.0,16377.0,89304.0,98.0,18.0,5.0,1.4,22.0,Intermediate,51.0,3.3,Multan,Pakistan,Remote,9.0,10.0,No
1905.0,Sara Ahmed,,21.0,Married,Matric,IT,Assistant,32.0,,1.0,125549.0,,10752.0,23831.0,156324.0,57.0,14.0,,3.3,77.0,Beginner,62.0,1.9,Islamabad,Pakistan,Hybrid,1.0,5.6,No
1906.0,Sara Ahmed,Female,18.0,Married,Matric,Operations,Executive,16.0,2010.0,,226833.0,7180.0,12545.0,3036.0,243522.0,53.0,7.0,10.0,3.4,45.0,,47.0,2.0,Islamabad,Pakistan,Remote,5.0,3.2,No
1907.0,Hina Shah,Male,27.0,Married,Intermediate,Finance,,11.0,2023.0,2.0,71810.0,48339.0,4036.0,16641.0,107544.0,63.0,10.0,13.0,3.7,56.0,,102.0,2.9,Islamabad,,Onsite,6.0,7.8,Yes
1908.0,Nasir Khan,Male,32.0,Married,Bachelor,Sales,Executive,29.0,,2.0,,41433.0,23586.0,24865.0,174398.0,73.0,8.0,11.0,4.1,57.0,Beginner,124.0,3.1,Quetta,Pakistan,Onsite,6.0,,Yes
1909.0,Faizan Ahmed,Female,53.0,,Master,IT,Analyst,25.0,2020.0,1.0,226984.0,13329.0,18505.0,10205.0,248613.0,94.0,1.0,7.0,4.9,,Beginner,41.0,3.5,Peshawar,Pakistan,Remote,5.0,2.9,No
1910.0,Ali Khan,Female,46.0,Married,Matric,IT,Engineer,12.0,2003.0,4.0,150954.0,4443.0,17324.0,4542.0,168179.0,100.0,1.0,,4.3,31.0,Intermediate,24.0,4.2,Quetta,Pakistan,Hybrid,6.0,6.1,Yes
1911.0,Sana Iqbal,Female,,Married,,HR,Analyst,5.0,2021.0,4.0,,49793.0,14345.0,3965.0,274588.0,81.0,4.0,9.0,2.0,6.0,Beginner,119.0,4.7,Multan,Pakistan,Onsite,7.0,7.0,No
1912.0,Hina Shah,Female,,Single,Intermediate,Marketing,Manager,2.0,2010.0,,279361.0,,14526.0,17615.0,307880.0,68.0,26.0,14.0,1.3,78.0,Intermediate,130.0,3.9,Lahore,Pakistan,,12.0,3.0,Yes
1913.0,Faizan Ahmed,Male,46.0,Single,,Operations,Manager,,,2.0,,40649.0,25113.0,7049.0,,,5.0,12.0,1.4,43.0,Beginner,4.0,4.1,Lahore,Pakistan,Onsite,5.0,7.3,Yes
1914.0,Zainab Ali,Female,64.0,Married,Bachelor,IT,Engineer,9.0,2008.0,5.0,285376.0,30504.0,27342.0,4494.0,338728.0,91.0,22.0,1.0,4.3,32.0,Advanced,157.0,4.6,Karachi,Pakistan,Onsite,6.0,3.6,No
1915.0,Nasir Khan,,64.0,Married,,Support,Analyst,10.0,,0.0,192187.0,15725.0,8688.0,,202796.0,81.0,6.0,0.0,4.0,13.0,Beginner,160.0,2.2,,,Hybrid,11.0,4.1,Yes
1916.0,Hina Shah,Female,44.0,,PhD,Finance,,15.0,2001.0,2.0,218836.0,22176.0,,11380.0,247398.0,83.0,4.0,6.0,1.2,1.0,Beginner,41.0,3.2,Islamabad,Pakistan,Onsite,14.0,5.5,No
1917.0,Imran Raza,Male,42.0,Single,,Sales,Manager,19.0,2011.0,5.0,141507.0,29754.0,358.0,19506.0,152113.0,47.0,10.0,5.0,3.9,77.0,,159.0,4.6,Multan,Pakistan,Hybrid,6.0,7.8,Yes
1918.0,,Female,33.0,Single,Matric,Sales,Engineer,18.0,,4.0,101704.0,45050.0,20226.0,5523.0,161457.0,94.0,28.0,12.0,3.9,,Beginner,99.0,3.4,Lahore,Pakistan,Onsite,9.0,5.5,Yes
