Employee_ID,Name,Age,Gender,Department,Salary,Attendance_Percent,Joining_Date
2324,Bilal Khan,,Female,IT,500000,,2020/03/10
2325,Sara Ahmed,thirty,Male,Sales,144528,76.0,15-02-2021
2326,Ayesha Noor,,Male,Operations,500000,,2020/03/10
2327,Nasir Khan,thirty,Female,Sales,500000,76.0,2020/03/10
2328,Nasir babar,,Female,Sales,,65.0,2020/03/10
2329,Nida Malik,,Female,IT,118057,88.0,
2330,Nida Malik,,Female,Sales,500000,50.0,15-02-2021
2331,Zainab Ali,thirty,Female,Operations,invalid,,15-02-2021
2332,Hina Shah,thirty,Male,HR,NoneUSD,91.0,2020/03/10
2333,Usman Ali,,Female,Operations,500000,79.0,2020-02-02
2334,Hina Shah,thirty,Female,IT,,80.0,2022-01-15
2335,Bilal Khan,34,Male,IT,500000,,2020/03/10
2336,Nasir babar,thirty,Male,Finance,500000,71.0,2020-02-02
2337,Hina Shah,,Female,Marketing,,,2020/03/10
2338,Ayesha Noor,,Male,Sales,500000,,15-02-2021
2339,Sara Ahmed,,Male,IT,37326,,2020/03/10
2340,Nasir babar,,Female,IT,,,
2341,Nida Malik,,Male,Finance,,,2020-02-02
2342,Ali Khan,20,Female,Finance,102766,54.0,2020-02-02
2343,Hina Shah,,Male,Marketing,141132,59.0,2020-02-02
2344,Faizan Ahmed,thirty,Male,IT,,,2020-02-02
2345,Faizan Ahmed,thirty,Male,Finance,,50.0,2020-02-02
2346,Sara Ahmed,,Female,HR,invalid,,
2347,Faizan Ahmed,59,Male,HR,52413,79.0,2020-02-02
2348,Nasir babar,thirty,Female,HR,42164,,2020/03/10
2349,Ali Khan,thirty,Male,Marketing,118846,87.0,15-02-2021
2350,Imran Raza,thirty,Male,Finance,40927,,2020-02-02
2351,Nida Malik,56,Female,HR,invalid,63.0,2022-01-15
2352,Nasir Khan,thirty,Female,Operations,,50.0,2022-01-15
2353,Ayesha Noor,,Female,Sales,invalid,88.0,2022-01-15
2354,Faizan Ahmed,,Male,Marketing,38617,39.0,2020/03/10
2355,Ali Khan,thirty,Female,Marketing,77102,55.0,2022-01-15
2356,Nida Malik,,Male,HR,invalid,,2020/03/10
2357,Usman Ali,38,Male,Sales,500000,48.0,15-02-2021
2358,Imran Raza,thirty,Female,Marketing,147005,43.0,2020/03/10
2359,Imran Raza,thirty,Female,Finance,,62.0,15-02-2021
2360,Nasir Khan,49,Male,Sales,500000,60.0,
2361,Imran Raza,57,Male,HR,invalid,,15-02-2021
2362,Usman Ali,22,Male,Marketing,invalid,95.0,2020/03/10
2363,Faizan Ahmed,,Female,IT,,64.0,2020-02-02
2364,Bilal Khan,,Male,IT,invalid,42.0,
2365,Imran Raza,,Male,Operations,,,2020/03/10
2366,Zainab Ali,thirty,Female,Marketing,500000,,15-02-2021
2367,Zainab Ali,,Male,Operations,131884,,
2368,Ayesha Noor,,Male,Marketing,invalid,,2022-01-15
2369,Nasir Khan,55,Female,Marketing,,56.0,
2370,Hina Shah,thirty,Female,Finance,,89.0,15-02-2021
2371,Usman Ali,54,Male,Finance,92239,73.0,15-02-2021
2372,Zainab Ali,56,Male,Finance,95685,,2020/03/10
2373,Zainab Ali,thirty,Male,IT,invalid,,2020-02-02
2374,Ayesha Noor,,Female,IT,47582,,15-02-2021
2375,Nasir babar,,Male,Operations,147323,,
2376,Usman Ali,,Male,Sales,500000,,15-02-2021
2377,Nasir Khan,,Male,Marketing,500000,,2020-02-02
2378,Sara Ahmed,60,Female,Finance,invalid,77.0,15-02-2021
2379,Sara Ahmed,,Male,Finance,500000,71.0,15-02-2021
2380,Nasir babar,thirty,Female,HR,invalid,66.0,2022-01-15
2381,Ayesha Noor,,Male,Marketing,500000,,2020/03/10
2382,Nasir Khan,,Female,Sales,500000,42.0,15-02-2021
2383,Ayesha Noor,thirty,Male,Sales,500000,58.0,15-02-2021
2384,Ali Khan,40,Male,HR,invalid,,15-02-2021
2385,Ayesha Noor,,Male,HR,invalid,,15-02-2021
2386,Usman Ali,thirty,Female,Operations,500000,99.0,2020/03/10
2387,Nida Malik,33,Female,HR,62460,96.0,2022-01-15
2388,Sara Ahmed,thirty,Female,HR,500000,66.0,
2389,Sara Ahmed,24,Male,HR,500000,90.0,
2390,Imran Raza,60,Female,HR,invalid,79.0,2020/03/10
2391,Nasir babar,29,Male,Finance,,62.0,15-02-2021
2392,Ayesha Noor,thirty,Female,Finance,invalid,44.0,
2393,Imran Raza,,Female,HR,,,
2394,Ali Khan,,Female,Marketing,500000,81.0,2022-01-15
2395,Ali Khan,28,Male,IT,invalid,54.0,2020-02-02
2396,Ali Khan,,Male,Operations,invalid,,
2397,Faizan Ahmed,,Male,Operations,,59.0,2020/03/10
2398,Nasir babar,thirty,Female,IT,500000,,2020-02-02
2399,Usman Ali,thirty,Female,HR,,,2020-02-02
2400,Imran Raza,53,Female,Marketing,37326,,
2401,Nasir babar,thirty,Female,Finance,invalid,,
2402,Zainab Ali,thirty,Male,HR,invalid,,2022-01-15
2403,Nasir Khan,,Male,Finance,invalid,63.0,2020-02-02
2404,Nasir Khan,,Male,Sales,invalid,88.0,2020-02-02
2405,Bilal Khan,,Female,Marketing,31605,,2022-01-15
2406,Nasir babar,thirty,Female,Marketing,,,2020/03/10
2407,Ali Khan,thirty,Male,Operations,500000,80.0,2020/03/10
2408,Nasir babar,,Female,Operations,47404,60.0,2022-01-15
2409,Nasir Khan,thirty,Female,Finance,500000,,15-02-2021
2410,Hina Shah,25,Male,Sales,invalid,,15-02-2021
2411,Usman Ali,thirty,Female,Marketing,122154,,2020-02-02
2412,Imran Raza,,Female,HR,500000,65.0,2020-02-02
2413,Faizan Ahmed,,Male,Operations,invalid,,2020/03/10
2414,Ali Khan,thirty,Female,HR,invalid,,2020/03/10
2415,Zainab Ali,52,Female,Marketing,,53.0,
2416,Ayesha Noor,39,Male,HR,,,
2417,Nida Malik,20,Female,IT,invalid,,15-02-2021
2418,Zainab Ali,,Male,Finance,invalid,73.0,
2419,Ali Khan,thirty,Male,Marketing,500000,74.0,15-02-2021
2420,Sara Ahmed,,Male,HR,,,15-02-2021
2421,Zainab Ali,59,Female,HR,,54.0,2022-01-15
2422,Ayesha Noor,,Female,Finance,invalid,,2020-02-02
2423,Nida Malik,,Female,IT,500000,83.0,15-02-2021
2424,Nasir Khan,36,Female,HR,,,2020-02-02
2425,Nida Malik,,Female,Finance,500000,,2020-02-02
2426,Bilal Khan,30,Male,Sales,invalid,87.0,
2427,Nasir babar,59,Female,Operations,144294,,
2428,Nasir babar,,Male,Operations,109775,61.0,15-02-2021
2429,Sara Ahmed,thirty,Female,Finance,,,2020-02-02
2430,Usman Ali,,Female,Operations,,,15-02-2021
2431,Ali Khan,51,Male,HR,invalid,,2020/03/10
2432,Nasir Khan,thirty,Male,IT,,84.0,2020-02-02
2433,Faizan Ahmed,25,Female,HR,invalid,,2020-02-02
2434,Nasir babar,,Female,Sales,57483,,15-02-2021
2435,Nida Malik,23,Female,Sales,invalid,84.0,
2436,Hina Shah,thirty,Female,Sales,invalid,,2020/03/10
2437,Imran Raza,thirty,Female,HR,invalid,40.0,2020-02-02
2438,Hina Shah,thirty,Male,IT,500000,50.0,
2439,Imran Raza,thirty,Male,HR,,99.0,2020/03/10
2440,Ayesha Noor,54,Male,Sales,invalid,,2022-01-15
2441,Nasir babar,thirty,Female,HR,500000,,2022-01-15
2442,Nasir babar,thirty,Male,Marketing,500000,41.0,2022-01-15
2443,Imran Raza,thirty,Female,Marketing,invalid,72.0,15-02-2021
2444,Ali Khan,thirty,Male,Marketing,40135,68.0,
2445,Imran Raza,thirty,Female,Marketing,78043,,
2446,Bilal Khan,49,Female,Operations,,,2020/03/10
2447,Hina Shah,thirty,Female,Finance,invalid,86.0,15-02-2021
2448,Ayesha Noor,thirty,Male,Operations,112657,51.0,
2449,Nida Malik,,Male,Marketing,138008,,
2450,Faizan Ahmed,57,Female,Marketing,invalid,,2020/03/10
2451,Usman Ali,,Female,Finance,122900,97.0,2022-01-15
2452,Usman Ali,43,Female,Sales,invalid,,2022-01-15
2453,Usman Ali,43,Female,Sales,invalid,,2020/03/10
2454,Faizan Ahmed,thirty,Male,Marketing,,78.0,2020-02-02
2455,Ali Khan,22,Female,Finance,invalid,83.0,2020-02-02
2456,Ali Khan,26,Male,Marketing,invalid,,
2457,Ayesha Noor,,Female,Marketing,invalid,,15-02-2021
2458,Imran Raza,40,Female,HR,invalid,41.0,2020-02-02
2459,Bilal Khan,21,Male,HR,,61.0,2022-01-15
2460,Ayesha Noor,thirty,Male,IT,,,2020/03/10
2461,Zainab Ali,thirty,Female,Sales,500000,,2020-02-02
2462,Nasir babar,thirty,Male,Sales,73333,,2022-01-15
2463,Usman Ali,thirty,Female,Marketing,invalid,,2020-02-02
2464,Nasir babar,,Female,Sales,500000,75.0,2022-01-15
2465,Sara Ahmed,23,Female,IT,,,2022-01-15
2466,Nida Malik,thirty,Female,IT,invalid,,15-02-2021
2467,Nasir babar,21,Male,Finance,invalid,,15-02-2021
2468,Sara Ahmed,43,Female,HR,84252,,15-02-2021
2469,Hina Shah,,Male,Operations,500000,,2020-02-02
2470,Nasir babar,,Female,HR,500000,88.0,2020-02-02
2471,Bilal Khan,thirty,Male,IT,,68.0,2020-02-02
2472,Usman Ali,,Female,Marketing,73928,55.0,2020-02-02
2473,Faizan Ahmed,thirty,Male,Marketing,,75.0,
2474,Usman Ali,29,Female,Finance,invalid,,2020-02-02
2475,Imran Raza,54,Female,HR,500000,,2020-02-02
2476,Usman Ali,,Female,HR,500000,,2020/03/10
2477,Usman Ali,,Male,Finance,72509USD,94.0,2020-02-02
2478,Sara Ahmed,48,Male,Marketing,invalid,,
2479,Nasir babar,60,Female,HR,30644,,
2480,Zainab Ali,,Female,IT,77009,90.0,15-02-2021
2481,Imran Raza,20,Male,Marketing,invalidUSD,,15-02-2021
2482,Nasir Khan,thirty,Female,IT,invalid,63.0,15-02-2021
2483,Sara Ahmed,,Male,IT,,,2020/03/10
2484,Usman Ali,thirty,Male,HR,invalid,,2022-01-15
2485,Faizan Ahmed,22,Male,IT,500000,,2020-02-02
2486,Faizan Ahmed,thirty,Female,Sales,invalid,49.0,2020/03/10
2487,Hina Shah,thirty,Female,Operations,500000,74.0,2020-02-02
2488,Bilal Khan,,Male,Marketing,500000,,2022-01-15
2489,Faizan Ahmed,,Female,HR,invalid,,2020-02-02
2490,Faizan Ahmed,,Female,Sales,114933,,
2491,Hina Shah,thirty,Male,IT,invalid,56.0,2020-02-02
2492,Nasir Khan,thirty,Female,Operations,invalid,,15-02-2021
2493,Nida Malik,,Female,Marketing,,69.0,2020-02-02
2494,Nida Malik,thirty,Male,Sales,invalid,,2020-02-02
2495,Faizan Ahmed,45,Female,Marketing,,,2022-01-15
2496,Faizan Ahmed,58,Female,HR,65274,,2020-02-02
2497,Nida Malik,thirty,Male,Operations,invalid,,2022-01-15
2498,Faizan Ahmed,,Male,Marketing,64412,47.0,2020-02-02
2499,Nida Malik,22,Female,Sales,142871,,2020-02-02
2500,Faizan Ahmed,,Female,HR,,70.0,15-02-2021
2501,Nasir babar,,Female,Sales,invalid,74.0,2020-02-02
2502,Nasir Khan,thirty,Male,Marketing,129114,78.0,15-02-2021
2503,Bilal Khan,,Male,Marketing,500000,,
2504,Nasir Khan,thirty,Male,IT,500000,,15-02-2021
2505,Nida Malik,thirty,Male,Finance,86282,37.0,2020-02-02
2506,Ali Khan,thirty,Male,Sales,invalid,68.0,2020-02-02
2507,Usman Ali,,Male,Marketing,109895,,2020-02-02
2508,Faizan Ahmed,thirty,Male,IT,32684USD,,15-02-2021
2509,Ayesha Noor,,Male,Marketing,59554,,2022-01-15
2510,Faizan Ahmed,,Male,Operations,,63.0,2022-01-15
2511,Hina Shah,thirty,Female,Operations,,,2022-01-15
2512,Ali Khan,thirty,Male,IT,invalid,58.0,15-02-2021
2513,Faizan Ahmed,,Female,Marketing,invalid,80.0,2022-01-15
2514,Sara Ahmed,49,Female,IT,500000,87.0,2020-02-02
2515,Imran Raza,35,Male,HR,126589,,2022-01-15
2516,Nida Malik,,Female,Finance,146173,,2022-01-15
2517,Nasir babar,thirty,Female,Sales,invalid,,2022-01-15
2518,Nasir Khan,26,Female,Sales,118911,,2022-01-15
2519,Sara Ahmed,,Male,Operations,78905,,2020-02-02
2520,Usman Ali,thirty,Female,Operations,invalid,63.0,2020-02-02
2521,Zainab Ali,,Male,HR,,44.0,2020/03/10
2522,Hina Shah,thirty,Female,Finance,invalidUSD,69.0,2020/03/10
2523,Faizan Ahmed,,Male,Marketing,500000,51.0,2020/03/10
2524,Faizan Ahmed,22,Female,HR,500000,,15-02-2021
2525,Ali Khan,thirty,Female,Marketing,invalid,77.0,2020-02-02
2526,Ali Khan,50,Male,Marketing,143672,,2022-01-15
2527,Ayesha Noor,,Female,IT,500000,,2022-01-15
2528,Ali Khan,37,Male,Operations,,,2020/03/10
2529,Ayesha Noor,36,Male,HR,,66.0,15-02-2021
2530,Usman Ali,40,Male,Marketing,64538,,15-02-2021
2531,Zainab Ali,,Male,HR,500000,42.0,2020-02-02
2532,Hina Shah,thirty,Male,Marketing,96710,42.0,2020-02-02
2533,Nasir Khan,21,Female,Operations,500000,,2020/03/10
2534,Faizan Ahmed,,Male,IT,129107,57.0,15-02-2021
2535,Nasir Khan,51,Female,HR,invalid,,2020-02-02
2536,Faizan Ahmed,,Male,IT,,40.0,2022-01-15
2537,Nasir Khan,,Female,Sales,500000,,
2538,Hina Shah,thirty,Female,Operations,,35.0,2020/03/10
2539,Hina Shah,thirty,Male,Operations,128324,,2020/03/10
2540,Hina Shah,thirty,Female,IT,500000,56.0,2020-02-02
2541,Hina Shah,thirty,Male,Operations,,35.0,2020/03/10
2542,Hina Shah,49,Male,HR,invalid,86.0,2022-01-15
2543,Ali Khan,56,Female,Marketing,500000,97.0,
2544,Hina Shah,thirty,Male,Finance,500000,41.0,2020-02-02
2545,Ayesha Noor,56,Female,Operations,500000,42.0,
2546,Nasir Khan,thirty,Male,HR,500000,73.0,2020/03/10
2547,Ayesha Noor,59,Male,HR,500000,90.0,15-02-2021
2548,Faizan Ahmed,39,Male,HR,invalid,77.0,
2549,Nasir babar,38,Male,HR,,,2022-01-15
2550,Imran Raza,59,Male,IT,,,2022-01-15
2551,Sara Ahmed,thirty,Female,HR,,70.0,
2552,Sara Ahmed,thirty,Female,Marketing,500000,73.0,2020/03/10
2553,Hina Shah,49,Female,Operations,invalid,49.0,
2554,Usman Ali,thirty,Female,Operations,98836,55.0,15-02-2021
2555,Nasir babar,thirty,Male,Marketing,invalid,,
2556,Zainab Ali,thirty,Female,HR,113766,,2022-01-15
2557,Nida Malik,24,Female,IT,134824,71.0,2022-01-15
2558,Sara Ahmed,25,Male,Sales,invalid,,2022-01-15
2559,Sara Ahmed,52,Female,HR,invalid,37.0,2022-01-15
2560,Ali Khan,,Female,IT,,,2022-01-15
2561,Usman Ali,42,Female,HR,32836,,2022-01-15
2562,Faizan Ahmed,,Male,IT,63048,,2020-02-02
2563,Ayesha Noor,,Female,Marketing,55244,53.0,
2564,Imran Raza,thirty,Female,Sales,,,2022-01-15
2565,Nida Malik,,Male,HR,132285,51.0,2020/03/10
2566,Imran Raza,52,Female,Operations,500000,73.0,
2567,Sara Ahmed,36,Female,Finance,71201,41.0,15-02-2021
2568,Sara Ahmed,,Male,Finance,500000,38.0,2020-02-02
2569,Bilal Khan,thirty,Female,Finance,500000,,2020-02-02
2570,Ali Khan,,Female,Sales,500000,65.0,2022-01-15
2571,Hina Shah,thirty,Female,HR,invalid,,
2572,Ayesha Noor,42,Male,HR,45415,,15-02-2021
2573,Ali Khan,,Female,Marketing,invalid,66.0,2020/03/10
2574,Zainab Ali,38,Male,Operations,40669,44.0,2022-01-15
2575,Nasir babar,22,Female,IT,,82.0,2020/03/10
2576,Zainab Ali,thirty,Male,Sales,invalid,75.0,2020/03/10
2577,Ali Khan,,Female,HR,72256,,15-02-2021
2578,Bilal Khan,38,Female,Operations,41069,48.0,2020/03/10
2579,Ali Khan,thirty,Male,HR,invalid,,15-02-2021
2580,Faizan Ahmed,36,Male,IT,146570,,
2581,Ayesha Noor,37,Male,Operations,118095,65.0,2020-02-02
2582,Sara Ahmed,,Male,Marketing,500000,63.0,15-02-2021
2583,Bilal Khan,thirty,Male,HR,invalid,79.0,15-02-2021
2584,Nida Malik,thirty,Male,Finance,,87.0,2020-02-02
2585,Ayesha Noor,thirty,Female,Sales,500000,,2020-02-02
2586,Nasir Khan,,Female,Operations,,46.0,2020-02-02
2587,Sara Ahmed,thirty,Male,HR,500000,95.0,15-02-2021
2588,Imran Raza,thirty,Female,Operations,,,15-02-2021
2589,Hina Shah,,Female,HR,66465,71.0,15-02-2021
2590,Bilal Khan,,Male,Marketing,500000,64.0,2020-02-02
2591,Nida Malik,thirty,Male,IT,500000,,15-02-2021
2592,Nasir Khan,,Female,Sales,,,15-02-2021
2593,Sara Ahmed,thirty,Female,Finance,121064,58.0,
2594,Nasir Khan,thirty,Male,Operations,60465,,
2595,Usman Ali,43,Male,HR,invalid,,2020/03/10
2596,Imran Raza,,Female,Sales,,,2022-01-15
2597,Hina Shah,,Male,Operations,,,2020/03/10
2598,Usman Ali,28,Male,Operations,500000,63.0,2020-02-02
2599,Usman Ali,thirty,Male,HR,500000,72.0,
2600,Zainab Ali,,Female,HR,500000USD,51.0,2020-02-02
2601,Nida Malik,,Male,Operations,500000,,2020-02-02
2602,Sara Ahmed,,Female,Operations,invalid,88.0,15-02-2021
2603,Zainab Ali,27,Female,Sales,500000,85.0,
2604,Bilal Khan,58,Female,IT,500000,93.0,2022-01-15
2605,Usman Ali,,Female,HR,500000,92.0,2022-01-15
2606,Imran Raza,,Male,Marketing,500000,,2020/03/10
2607,Imran Raza,,Male,Finance,30072,57.0,2020/03/10
2608,Zainab Ali,thirty,Male,Operations,500000,,2020-02-02
2609,Ali Khan,,Male,HR,invalid,91.0,2020/03/10
2610,Ali Khan,31,Male,Finance,83958,50.0,2020/03/10
2611,Nasir babar,,Male,HR,87448,70.0,
2612,Ayesha Noor,thirty,Male,IT,,,2020-02-02
2613,Nasir Khan,thirty,Female,HR,,42.0,2020/03/10
2614,Imran Raza,,Female,Finance,500000,,15-02-2021
2615,Nasir babar,thirty,Male,Sales,500000,,15-02-2021
2616,Sara Ahmed,,Female,Operations,invalid,53.0,
2617,Bilal Khan,thirty,Female,Marketing,,76.0,2020/03/10
2618,Zainab Ali,,Female,Marketing,invalid,,2020/03/10
2619,Nasir babar,39,Male,IT,invalid,,
2620,Imran Raza,27,Male,IT,66256,57.0,2020/03/10
2621,Ayesha Noor,,Female,IT,500000,,15-02-2021
2622,Ayesha Noor,29,Male,HR,invalid,,
2623,Usman Ali,thirty,Male,Operations,35050,,
2624,Faizan Ahmed,28,Male,Finance,136010,,2020-02-02
2625,Nasir Khan,,Male,Sales,,88.0,15-02-2021
2626,Bilal Khan,thirty,Female,HR,,,
2627,Nasir babar,,Female,HR,invalidUSD,65.0,
2628,Sara Ahmed,45,Female,Sales,,71.0,2020/03/10
2629,Nida Malik,thirty,Male,Marketing,invalid,36.0,15-02-2021
2630,Nasir babar,thirty,Male,Operations,500000,,2020/03/10
2631,Faizan Ahmed,,Female,Marketing,38861,,
2632,Hina Shah,,Male,IT,500000,84.0,
2633,Usman Ali,56,Male,Finance,500000,,2020/03/10
2634,Nasir babar,,Male,IT,invalid,,2022-01-15
2635,Usman Ali,,Female,Operations,,,
2636,Faizan Ahmed,thirty,Male,IT,36829,,2020/03/10
2637,Bilal Khan,thirty,Male,IT,73027,,2020/03/10
2638,Hina Shah,,Female,Marketing,invalid,,2020/03/10
2639,Ayesha Noor,53,Male,HR,invalid,,15-02-2021
2640,Ayesha Noor,thirty,Female,Marketing,68111,79.0,
2641,Sara Ahmed,43,Male,Sales,,,15-02-2021
2642,Bilal Khan,,Female,Finance,114008,,15-02-2021
2643,Ali Khan,35,Male,Operations,49063,87.0,
2644,Sara Ahmed,thirty,Female,Marketing,500000,66.0,
2645,Nasir babar,thirty,Female,HR,invalid,,
2646,Zainab Ali,thirty,Female,Finance,invalid,61.0,2020/03/10
2647,Nasir babar,,Male,IT,invalid,,2020-02-02
2648,Ali Khan,30,Female,Finance,71327,55.0,2020-02-02
2649,Nasir Khan,,Female,IT,,,15-02-2021
2650,Usman Ali,,Male,Operations,,,2020-02-02
2651,Bilal Khan,thirty,Female,Finance,invalid,,15-02-2021
2652,Faizan Ahmed,thirty,Male,Operations,invalid,56.0,2020/03/10
2653,Nasir Khan,32,Female,Marketing,500000,65.0,2020/03/10
2654,Hina Shah,,Female,Operations,invalid,39.0,2022-01-15
2655,Bilal Khan,,Female,Marketing,,,2020/03/10
2656,Sara Ahmed,,Female,IT,122426,,2020/03/10
2657,Imran Raza,25,Female,IT,106733,,2020-02-02
2658,Hina Shah,thirty,Male,Operations,88422,,2020/03/10
2659,Ayesha Noor,thirty,Male,Sales,invalid,,2020-02-02
2660,Sara Ahmed,38,Female,Operations,117947,,2020-02-02
2661,Usman Ali,60,Female,HR,,60.0,2020/03/10
2662,Nasir babar,thirty,Male,Operations,500000,66.0,2022-01-15
2663,Imran Raza,27,Male,Finance,,81.0,2020-02-02
2664,Hina Shah,,Male,IT,500000,,2020/03/10
2665,Nasir Khan,thirty,Female,Sales,invalid,91.0,
2666,Usman Ali,39,Male,IT,invalid,59.0,
2667,Imran Raza,,Female,HR,500000,93.0,15-02-2021
2668,Faizan Ahmed,thirty,Male,Operations,36886,,
2669,Sara Ahmed,44,Male,IT,invalid,,15-02-2021
2670,Ayesha Noor,thirty,Female,HR,invalid,74.0,
2671,Usman Ali,thirty,Male,Marketing,144573,,15-02-2021
2672,Imran Raza,,Female,Finance,,,2020-02-02
2673,Nida Malik,,Male,Marketing,500000,42.0,
2674,Bilal Khan,36,Male,IT,invalid,61.0,2020-02-02
2675,Hina Shah,,Male,Sales,invalid,38.0,15-02-2021
2676,Faizan Ahmed,34,Male,IT,,35.0,
2677,Hina Shah,,Male,Marketing,500000,46.0,2020-02-02
2678,Hina Shah,59,Female,HR,,39.0,
2679,Zainab Ali,56,Male,Operations,500000,,2022-01-15
2680,Nida Malik,thirty,Female,Finance,invalidUSD,,2020/03/10
2681,Faizan Ahmed,,Male,Sales,100686,,2020/03/10
2682,Faizan Ahmed,thirty,Female,Marketing,,,2020/03/10
2683,Usman Ali,,Male,Operations,500000,,2022-01-15
2684,Nida Malik,48,Male,Operations,,,2020-02-02
2685,Bilal Khan,thirty,Female,Marketing,invalid,56.0,2020/03/10
2686,Ali Khan,thirty,Female,Finance,500000,42.0,2020-02-02
2687,Faizan Ahmed,,Male,Marketing,72140,,15-02-2021
2688,Sara Ahmed,thirty,Male,Finance,invalid,,15-02-2021
2689,Nida Malik,,Female,HR,500000,,2022-01-15
2690,Imran Raza,36,Female,IT,500000,63.0,
2691,Usman Ali,,Female,IT,,,15-02-2021
2692,Nida Malik,thirty,Female,Marketing,67167,40.0,2022-01-15
2693,Faizan Ahmed,33,Female,Finance,500000,85.0,2022-01-15
2694,Sara Ahmed,,Female,Finance,,56.0,2022-01-15
2695,Imran Raza,thirty,Female,HR,500000,45.0,2020-02-02
2696,Sara Ahmed,36,Male,IT,invalid,,
2697,Usman Ali,47,Female,Operations,invalid,,15-02-2021
2698,Bilal Khan,,Male,Marketing,invalid,,
2699,Zainab Ali,29,Female,HR,,81.0,2020-02-02
2700,Ali Khan,thirty,Female,HR,,,
2701,Faizan Ahmed,thirty,Male,IT,500000,,2020-02-02
2702,Nasir babar,60,Female,HR,500000,,15-02-2021
2703,Imran Raza,31,Male,Marketing,invalid,,2020-02-02
2704,Nida Malik,21,Male,Operations,500000,,2020/03/10
2705,Sara Ahmed,,Female,Finance,500000,,2020-02-02
2706,Bilal Khan,20,Male,Finance,,56.0,2020/03/10
2707,Ayesha Noor,57,Male,Marketing,invalid,,15-02-2021
2708,Bilal Khan,thirty,Male,Marketing,138559,46.0,
2709,Nasir babar,,Female,Operations,invalid,78.0,2020/03/10
2710,Bilal Khan,,Female,Sales,500000,,2020/03/10
2711,Ayesha Noor,44,Female,Operations,127761,,2020/03/10
2712,Nida Malik,52,Male,Sales,149611,96.0,2020-02-02
2713,Hina Shah,thirty,Female,IT,,42.0,
2714,Ali Khan,thirty,Female,Sales,51269,,2020-02-02
2715,Imran Raza,,Male,IT,invalid,36.0,2020/03/10
2716,Faizan Ahmed,thirty,Male,Finance,500000,77.0,
2717,Zainab Ali,,Male,IT,40731USD,60.0,15-02-2021
2718,Ayesha Noor,,Female,HR,43654,,2020-02-02
2719,Sara Ahmed,,Male,Finance,,,15-02-2021
2720,Nida Malik,,Female,Sales,,,2020/03/10
2721,Nasir babar,,Female,Marketing,500000,,2020/03/10
2722,Hina Shah,55,Female,Operations,invalid,,2022-01-15
2723,Nasir babar,,Male,Finance,,73.0,2020/03/10
2724,Nida Malik,,Female,IT,,,2020/03/10
2725,Nasir Khan,thirty,Female,IT,invalid,,15-02-2021
2726,Nasir Khan,thirty,Male,Marketing,500000,,15-02-2021
2727,Ayesha Noor,,Female,Finance,,80.0,15-02-2021
2728,Ali Khan,,Male,Finance,,47.0,2020/03/10
2729,Zainab Ali,,Male,HR,500000,65.0,2020/03/10
2730,Imran Raza,thirty,Female,Marketing,500000,90.0,2020-02-02
2731,Imran Raza,thirty,Male,Sales,invalid,,2020-02-02
2732,Usman Ali,thirty,Male,Sales,,80.0,2020-02-02
2733,Bilal Khan,thirty,Female,Marketing,132059,39.0,15-02-2021
2734,Ayesha Noor,,Female,Operations,500000,36.0,2020-02-02
2735,Sara Ahmed,29,Male,Marketing,invalid,,2020-02-02
2736,Faizan Ahmed,,Male,HR,500000,91.0,
2737,Bilal Khan,,Female,Finance,invalid,,2022-01-15
2738,Usman Ali,thirty,Male,Finance,invalid,93.0,2022-01-15
2739,Hina Shah,55,Female,IT,63440,47.0,15-02-2021
2740,Nida Malik,39,Male,IT,40510,,15-02-2021
2741,Zainab Ali,thirty,Male,IT,invalid,,2020/03/10
2742,Nasir babar,46,Female,Sales,88167,49.0,2022-01-15
2743,Nasir babar,,Female,Finance,,42.0,2022-01-15
2744,Nasir Khan,,Female,Marketing,,,
2745,Nida Malik,,Female,Sales,37462,,2022-01-15
2746,Ali Khan,thirty,Female,Operations,88342,,15-02-2021
2747,Nasir Khan,53,Male,Finance,invalid,,
2748,Usman Ali,thirty,Male,Operations,141435,79.0,2020-02-02
2749,Nasir babar,29,Male,Operations,invalid,,2022-01-15
2750,Hina Shah,52,Female,IT,invalid,,2022-01-15
2751,Zainab Ali,thirty,Male,Marketing,121346USD,37.0,15-02-2021
2752,Nasir babar,thirty,Male,Operations,116349,95.0,2020-02-02
2753,Ali Khan,30,Female,Sales,500000,,15-02-2021
2754,Usman Ali,thirty,Male,Operations,96415,97.0,
2755,Hina Shah,,Female,Marketing,invalid,,2020-02-02
2756,Ayesha Noor,51,Female,IT,,96.0,2020-02-02
2757,Nasir Khan,55,Male,Finance,,83.0,2022-01-15
2758,Faizan Ahmed,,Male,IT,500000,,2022-01-15
2759,Ayesha Noor,47,Female,Marketing,invalid,,15-02-2021
2760,Usman Ali,29,Female,Sales,,65.0,2020/03/10
2761,Nasir Khan,thirty,Male,HR,54998,,2020/03/10
2762,Nasir Khan,thirty,Male,HR,invalid,,2020/03/10
2763,Imran Raza,,Female,Finance,invalid,50.0,2022-01-15
2764,Nida Malik,,Male,IT,44033,72.0,2020/03/10
2765,Bilal Khan,thirty,Female,IT,invalid,97.0,15-02-2021
2766,Hina Shah,23,Male,Operations,500000,,
2767,Nida Malik,,Male,Sales,,69.0,
2768,Nida Malik,,Female,Finance,500000,,2022-01-15
2769,Ali Khan,,Male,Sales,79615,53.0,15-02-2021
